isosmiles,valid
C1C(=O)N(C2CCCC2)C2CCS(=O)(=O)C2C1=O,True
C1CCN(CC2CCOCC2)S1(=O)=O,True
C1=CCCCCCC1OC1C2COCC11CC1CO2,True
CCOC12CCOC3(CCCC3)C1C2=O,True
C1(CNC(=O)C2CC2)C2CC22CC11CC1C2=O,True
C1(CNCC2CCCCC2)CCCCC1(F)F,True
C1CCOC2(CCC2)C1C(O)=O,True
C(Cl)=CCN1CCO2C(C1)C#NCCO2,False
CCCCCOC1(=O)NC2CC22CC3CC2C1C3=O,False
CC1COCC1=O,True
CC(=O)N1C2C[C@@H]3OCC[C@@H]3C1C2=O,True
CCCCC1(=O)NCCCC2(CCS(=O)(=O3)C2C32)C3CCC2C3C2CC2C1=O,False
C1CCCCCCCCCC1=O,True
C(=C)CN1CCCC2(CC2)CC1=O,True
C1CCCN(CC1)C(=O)C1C2CCOC2C11CCC1=O,True
CC1(CCCCC1)NC(=O)C1CCC=CC1C(=O)N1CCOCC1C12CCCC1O2,True
C12CC(C1)C21CCCCC1=O,True
CCOC(=O)OCC1CC11C23COCC12C#NC3=O,False
CC1(CCC1)C1CCS(=O)(=O)C1(F)F,True
C1CCCN(CC(Br)=C)C1=O,True
C1COCC1N1CC=CC1=O,True
CC1(CNS(=O)(=O)N2CCCC22)C3CCCCC13CC2(Br)CCl,True
CCCSCC1(CC#N)CC1NS(=O)(=O)CC1CC2CC11CC1C2=O,True
CCCNCC1CCCCO1,True
CC12(CC3CCCOC3)CC11CC1C1#NC22CC2C1=O,False
C(=O)C1CCCCN1CC1(=O)N2CCC#N3CCCCC23C1=O,False
CC1CCC2CCCC2O1,True
CCC1CCCCN1C1(=O)C2CCC=CC2C1=O,False
c1c2ccc3ccccc13/CCC2=O,False
S(=O)(=O)NC1C2CCCSC2C11C2CC3C1C21CC1C3=O,True
C1CN(CC2CCC2)C2C3CCC2CC1C3Br,True
CCOCCN1C(=O)C2CCCCC2C1=O,True
c1cccc(OCC2CC2)c1Cl,True
CCC(=O)N1CCNC(=O)C1(Cl)Cl,True
CC1CN(CCO1)C(=O)C1CCCCO1,True
CC(=C)CN1CCOC1=O,True
CC1(CCCC1)C1CCCCO1,True
C1CCN(CC(=O)NCCC2CCCC2)C1=O,True
CCNC(=O)C1CCC1=O,True
c12cnccc1Ic1cccc3c12CCCC3=Nc1ccc(Br)cc1Cl,False
CC1(COCC=C)CC1COC1CCCC11OCCO1,True
CC1(CC=C)CC2OCC1O2,True
CC1CCCN(CC1)S(=O)(=O)CCl,True
CCSCCN1CCCCC1=O,True
CC1(CCOCC1)C1CCOC1=O,True
C1C2CN(CC22CC2)S(=O)(=O)C2CC2C2CC2C1=O,True
C(=C)CNC(=O)C1=CC2CCC1C2=O,True
CCOC1CCN2CCCC2C1=O,True
C1CCCCC(C1)C1CCCC1=O,True
CC(=O)NC1(=O)NC2CCS(=O)(=O)C2C1=O,False
C(Cl)CN1CCC2CC3CC2C1C3=O,True
C(=C)CNC(=O)C1=CCCSC1=O,True
CCOC(=O)NCC1CCCO1,True
CCC1CSCCN1S(=O)(=O)CC=CCl,True
CC1CCCN(CC1)S(=O)(=O)C1CC1C1CC2CCC1C2=O,True
C1(CCCCC1)C(=O)N1CC2CC3C#NC2C32CC2C1=O,False
CCN(C1CCCCC1)C(=O)C1C2COCC12C(F)(F)F,True
C1CCCCCC1CN1CC2CC2C1=O,True
CCNC1CCN(CCCC2=CCCCC2)CCO1,True
CCCCN1CCCC(C1)N1CCCC1=O,True
CCNS(=O)(=O)CC#NC1CC112CCC11CC1C2=O,False
C1(CNS(=O)(=O)C2CCS(=O)(=O)CC2)CCCCC11CCOCC1C(=O)N1CCOC(C1)C#N1CCCC1C1CCC1(F)F,False
C1C(C2CCC3CC3C2)CCC11C2COCC121C2CC22CC2C1(Cl)Cl,False
CC1(CCCCCC1)OC1CC2CC11CCC1C1CCCC1O2,True
CCC1CSC2=NCCCN2C1=O,True
CC1(CCCCC1)NC(=O)C1COCCO1,True
CCO1CC2COCC3OC2C11CCCC1C3=O,False
CC1(CC=C11)NC2C3CC22CCC2C13C1CC1(Cl)Cl,True
CC=CC#NC1C2COCC121C2CC22CC2C1=O,False
CC1COCCN1CC1CCCO1,True
C1=NCC2(CCCCC2)[C@H](CBr)[C@H]11CO1,False
CCC(=O)NC1C2C11C3CCCC13C21CCCC1=O,True
CC=C1CCCC(=O)C1=O,True
C(=C)CN1CCC=C(Br)C1=O,True
C1CCN(CC2CCCCC2)C2CC22CC2C1=O,True
C1CCCNC(=O)C1CC(O)=O,True
C1CC=C2C3CCC22CC4CC2C3C14Cl,True
C(=O)C1C2CNC2CCO1,True
CCCCCC(=O)N1CCCC(C1)C(F)(F)F,True
C1CC2CC(C1)C1C(CNC(=O)CCC=CCCCCCC2)1N1CCCC1=O,False
CC1(CNC(=O)C2CCOC2)CCCC112CCOC3C1C1CC1C31C3C1C1(O)CCO4CC11(Cl)C4OC23CO1,False
CC1CN(CCCOCC(F)(F)F)CCO1,True
C1CCN(CC1)C(=O)NCC1CC2OCC1C2=O,True
C1=C(C#N)CNC1=O,True
S(=O)(=O)C1(CCC(=O)CC1)C1CC2OCC11CC11C3CC33C4C3C11CC1C1C2C41OCCOCCN1C2CO3CC1C1CCN(CC1)C(=O)C14CC11CC1CC2C4C3Br,False
S(=O)(=O1)NCC2(F)CC2CO1,False
CC(=O)N1CCC2(CC1)NC(=O)NC2=O,True
CCCCC(=O)N1CCCC(C1)C(F)(F)F,True
CC1(CNC(=O)C2=COCCC2)CCC11CCOCC1C12CC11CC1C1C2CCC11CC1C1CC11CC11OCCO1,True
c12ccc(Br)cn1Cc1ccccc12Cl,False
c1cc(Br)cnc1Br,True
CS(=O)(=O)N1CC2CC3CC2C1C31OCCO1,True
C123CCN(CC=C)CC1C2O3,True
C(=O)CCN1CCC(CC1)C#NC1CC1=O,False
C(=C)CNCCN1CCCSCC1=O,True
c1cccc(N2CCNC2=O)c1Cl,True
CC(=O)N1CCC(CC1)C(=O)NCCS(=O)(=O)N1CCSCC11CC2CCC3CC2C1C3=O,True
CC1(CC1)N1C(=O)C2CCCC2C1=O,True
CC(=O)NC1CC11CC2CC3C1C21CCOCC1O3,True
CCOCCNC(=O)N1C2CCCCC12C1CC2C11CCC12C1CC11CCOC1=O,True
CCOCCOCCOCCOCCOC1COCCOCC2OCCOCCOCC1OCCO2,True
CCC1CCCCN11C(=O)C2CC3CC2C=C3C1=O,False
CCC1(=O)C2CCCC#N2NC1=O,False
CC1(CN2C(=O)[C@]34CNC[C@H]3CCOC4)CC11CCC1C2=O,True
CCCCCCN1C(=O)CCC1=O,True
C1SC=C(Br)C(=O)C1=O,True
CCN12CCC3(CC3)CC11CCC11C#N2C#NC1=O,False
C1CCCC(CN2CCCCCC2)C1=O,True
CC1(C2CCCCCC1)C1CCCC1O2,True
CC1CCCN(C1)S(=O)(=O1)C2CC3=CCCC3C2C1=O,False
C1CCCCN(CC=C)C1=O,True
CC(=O)N1CCN2CCNCC2C1=O,True
CC1(COCCC=C)CCC11CCOCC11OCCO1,True
C1CCNCC1OC(F)(F)F,True
c1ccncc1Br,True
C1=N2CCS1(c1cccc(Br)c1OCOC)2(Br)Br,False
S(=O)(=O)C12CC34C5C3C1C5C24Br,True
CC(CNC(=O)C1CCN(CC1)C1CC1),True
CCC1CCC2(CCOCC2)C#N1CCOCCOCCOCCBr,False
CCC(=O)N1CCN(CC2CCNCC2)CC1C1CC2CCC1C21CCC1=O,True
CCCN1CCCC(C1)C12CC113CC1C21CC1C3=O,False
S(=O)(=O)CCN1CC(O)CC1CN1CCOCC11C2CC22CC2C1=O,True
CCN(CCC(F)(F)F)C1C2C1C1CC1C2=O,True
CCC1CCOC2(CC3CC2)C1C3C(=O)NC1CC2CC1C1C3CCC21C3(F)F,True
CC(=O)N1CCC(CC1)NC(=O)C12C3COCC13C1CCC1S(=O)(=O)C1CC11CCOCC1OCCO2,True
C1CCN(C1)S(=O)(=O)N12CC#NCC1C#NC21=SC#NC2C3COCC23C#NC1=O,False
C(=C)CN1CC(=O)NC(=O)C11CCCC1=O,True
CCCN1CCS(=O)(=O)CC1CC(O)=O,True
CC=C1CNC2=NCCN2C1=O,True
CCOC1CCN(CC1)C(=O)C1CC#CCC1C(=O)N1CCOCC11CCOC1=O,True
CC1CCN(CC1)C1CSC1(Cl)Cl,True
CC1(CC#N)CCCCC1=O,True
CC1CCCCN(C1)S(=O)(=O)N1CC23CCC11C22COC31C1#NC3#NC#NC=C33N1C(F)(F)C3C1CC1C2=O,False
CCN1CCN(CC1)C(=O)C1C2CC3CCC2C3C1=O,True
C(=C)CS(=O)(=O)N1CCN(CC1)C1CC11CC11CC11CC11CC112CC11CC1C2=O,False
C1C(CNC(=O)C2CCCCC2)CCC11C2COCC12C1CC11CCNCC1C(F)(F)F,True
C(=O)NCC1CCCCNC1=O,True
CC1(COC(=O)NC2CCCC2)CCC112CCO3CC1C1C4C1C1C2C34C#NC1=O,False
CCC(=O)NCC1CCNC1=O,True
CC1(COCC2CCCCC2)CCCCC1N1CCOCC11CCCC1=O,True
c1n2nc(-c3cccc(Br)c3)s1c1ccc(Oc3ccccc3)cc1ccc2Cl,False
CCN(CC1CCCO1)C(=O)C1CCCCN1C1CCCC1=O,True
CC1(CCOC1)NC(=O)C1CCCCS1(=O)=O,True
CC(Br)CNC(N)=O,True
CCC1CCNCC1F,True
CCOC(=O)CO1C2CC3CC2C=C3C1=O,False
S(=O)(=O)CCOCCOCCOCCN(COC[C@H]1C2[C@@H]C[C@@H](O)[C@@H]1)C2CCOCCOCCOCCOCCOCCOCC1NC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@@H]23C1=O,False
CC1(CN2C3CC(F)(F)C2)CC11CC1C1CC11CC1C31CCC1(Cl)Cl,True
C(=O1)C2CNCC22CC3CCC2C3C1=O,False
CC(=O)NC1CCCCC1C(F)(F)F,True
c1ccc(S)cn1-c1ccccc1Cl,False
CCCC1CCCN1S1(=O)(=O2)CC3=C4CCC3CC2C4C#NO1,False
CC(O)CCCF,True
CCCCCOC1CCCC=C1Cl,True
CC1(CCCC1)OCCOC(F)F,True
CCOS(Cl)(=O)=O,True
CCNCCC1CCCO1,True
S(=O)(=O)N1CC2CC1CS2(=O)=O,True
C1(CN2CCNCC2)COC1=O,True
CC#CCN1CCC2C(C1)C2(F)F,True
c1noc(-c2cccc3ccccc23)n1C(=O)C=C(c1cccccc2cc12)FFF,False
CC1CCCN(C1)C1CC11CC11CC1F,True
CCCN1CCC2CCCCC2C1=O,True
CC(=O)OC1C2COCC1C2=O,True
CCCCN1C2CC(C=C2)C1=O,True
CCN1C2CCC1CC(C2)C1CCC1=O,True
CC1(COC2CCCCCC2)C2COCC12C1=C2CCC1C1C2C(Br)C(Cl)=C1Cl,True
CCOC1CCN(C2C11)C3CCS(=O)(=O)C3C1C#NC2=O,False
CCCN1CCC2(CC2)C11CCC1=O,True
C1CCN(CC2CCOCC2)S1(=O)=O,True
CC1CCCN(CC1)C1(=O)CC2CCSCC2C1=O,False
CC(=O)N1CC2CC2C1=O,True
c1ccc(Cl)cc1Nc1ncncn1-c1cccs1NC1CC2SCC1O2,False
c1nc(-c2cccc(Cl)c2)cs11CCOCC1c1ccccc1Cl,True
c1cccc(-c2ncccn22)s1c1cccs1SS(=O)(=O)c1ccccc12c1ccc(Cl)cc1Cl,False
CCNC(=O)CCS(C)(=O)=O,True
C(=N)C1CC2CC3CC2C=C3C1=O,True
CCCNC1CC11CC2CCC1C2=O,True
CC1(CC2CCCO2)CCOC1=O,True
CCC1CCCN(CC2CCCOC2)C1=O,True
CC(I)C(CBr)OC1CCOC1(Cl)Cl,True
C1CCC1C1CCCC1=O,True
CC1(CCCCCC1)OC1COC1(Cl)C1CC11C2CC22CC2C1=O,True
CC(=O)N1C2C3CCCCC13C2(Cl)Cl,True
CCC1CCCCN1CCBr,True
CCCCNS(=O)(=O)CC(Cl)Cl,True
CC1(CN2CCCCC2=O2)C#N3CCC11CC3C2(Br)C11C2CC22CC2C1OC1CC1(Cl)Cl,False
CCN1CC2CC3CC(C2)CC1C3C(=O)NCC12CCCC=C11CO3C(=O)C4CC5NCCN24C35C1(Cl)Cl,False
C(=C)CS(=O)(=O)NC(=O)C1NC2CC2CC1=O,True
CC1CCCN(C1)C(=O)CN1CCCC1=O,True
C1CCC(CC1)=C1C=CO2CC1C2(Cl)Cl,False
CC1CCN(CC1)C(=O1)C2CC3CC2C=C3C1=O,False
CC1(CCC=C)CCCS1(=O)=O,True
CC1(CC2CS(=O)(=O)C2)CCC1=O,True
Cc1ccc2nnnn2c1Br,True
CC1CCN(C1)C1CCC=CC1=O,True
CCCCS(=O)(=O)C1C2COC3C12C1C2C1C1C4CC2C1C34C(=O)N1CCOCC1C(F)(F)F,True
Cc1con(C2CC2)n1S(Cl)(=O)=O,True
Cc1csc(-c2cccc(Br)c2)n1C1CC2CCC1C2=O,False
CCCNC1CCC(=O)NC1=O,True
CCN(C1CC1)C(=O)C12CC11CC11CC1C2=O,True
CCNS(=O)(=O)C1CC2CC3C1CC21CC1C3=O,True
CC1CCCN1CCCN1CCCC1=O,True
CC(=O)N1CCC2C(C1)C#NCCO2,False
C1COCCC1NC(=O)CC1CCCO1,True
C1(CNC2CCCC2)CC1=CC1CC1(Br)Cl,True
C1CCCCC1C1CC2CCC1O2,True
CC1CCCN(C11)C2CC3C4OCC23C11C#NC2OC2C41C#NN1CCC2C3CCCC12[C@@H]1COC[C@H]1O3,False
C1=NCCN1C(=O)C1CCN(CC1)C(=O)C1CC11CC11CC1C(O)=O,True
CC1(CCC2CC1)OCC#C1COCC1O2,False
C(=C)CN1CCC(CC1)C1CCCN1CCOC1CC1(Cl)Cl,True
CCCCCCCCC=O,True
C1CCC(C1)C(=O)N=S1(=O)C2CCC1CC21CCC1C1CCC11C2C3CC1CC3C21C2CO3CC12C=C3Br,False
CC=CCN1CCSCC1=O,True
CC1CC11C2CC3CCC1C3O2,True
C(=C)CN1CCC2(C1)CCCNC2=O,True
CC1CC1C1CCCCCC1=O,True
CC1(COCC2CCCCC2)CCC11C2COCC12C1CC1(F)F,True
C12=CC(=O)CC11CCC=C1C2=O,True
C1=CCCCS1(=O)=O,True
N=C(N)N1C2CCC11CCCC1O2,True
