isosmiles,valid
C1CCC2CN(CC2C1)S(=O)(=O)C1CCC(CC1)C(F)(F)F,True
C1C2(C[C@H]3CCC4O3)CCOC22CC43C4C3CC1C2C4(Br)Br,True
CC(=O)N1CCOC2CCCCC12C(=O)N1CCC2C11CC3C1C3C2=O,True
CC(=O)N1CCNC2(=O)CC11CCCC1C2=O,False
C(=O)CCCNCC1CCCO1,True
C1CCN(CC11)C(=O)[C@@H]2CCCN2C1=O,True
C1C(COCC2CCCO2)CCC11C2COCC12C1CC1(Cl)Cl,True
CC(C1CC1)N1CCCS1(=O)=O,True
C(=C)CNN1C2CCC1CC21OCCO1,True
C(=O)CCCCCNC(=S)NCCOCCOCCN=[N+]=[N-]C(=O)C1(Br)CCCCC1C(O)=O,False
CC#CCSC1CC2OCC1O2,True
CCC(=O)NC1CCN(CC1)C1(=O)C2CC3CCCCC3N2C1=O,False
CC1(CCC1)N1C(=O)C2CC3CCCCC3N2C1=O,True
CCOCCOCCCBr,True
C1CCNC(=O)C2C3CCOC3C22CCCC2C11CCC11CCN2CC12F,True
P(=S)N1CCOCC1Br,True
C(COC1CCOCC1)(C1CC1)C(O)=O,True
CC1(CNC(=O)CC2C3CNCC2)CC11CCC1C1CC11CC11CC1C31CCC11OCCO1,True
C1(CO)CC=CC1=O,True
CCC1CN(C1)C(=O)C1CCCO1,True
C(=O)N1CCC(CC11)NCC2CC2(F)C1=O,True
C(=C)CN1C(=O)CC2(CCNC2)C1=O,True
CC1(CCCCCC1)OCC1CCCO1,True
CCC1COCCN1C1CC1(Cl)Cl,True
CCN1CCC2(CC1)NC(=O)NC2=O,True
CCC=CC1CCC2CCC1O2,True
C(=O)CCN1CCC2CCCCCC2C1=O,True
C(=C)CN1CCSCC1C1CC1C1CC1(F)F,True
C1COCCN(CC2CCCC2)C1=O,True
C1=NC(=O)C2(CCNCC2)C(=O)N1C1C2CCC11CC1C2=O,True
C(=C)CNC1CC2=CC1C1CCCC1O2,True
C(=O)N1CCCC1C1C2COCC12C1C2C11CC11CC1C2=O,True
CC(=O)OC1CCC1(Cl)Cl,True
C1CCCN(CCO)C2C3CCC2CC3C1=O,True
CC1C2C11C3COCC13C1CCC1O2,True
C(C1CCCCCC1)C(=O)NC12CCCOC1C2(F)F,True
CC(=O)N1CCC(CC1)N1CCCCCC1=O,True
CCN1CCC23CCC(C2)C1C3=O,True
CC1(CN2CCS(=O)CC2)CC11CCOCC1C1CCCC11OCCO1,True
CCC1CCN(CC1)C(=O)C1CCCO1,True
S(=O)(=O)N1CCN(CC1)C1CC2CC=C1C2=O,True
C(=C)CN1CCCNC11CCCC1=O,True
C(=C)CN1CCC(CC1)N1CCNCC1=O,True
c1ccc(F)cc1-n1c2ccc11[N+](=O)[O-]cc3nccn3c21Br,False
C12cn3nc(-cc4ccc(Cl)cc44Cl)o3s11CCC113nc5ccccc51cc2OCCN=[N+]=[N-]C1CC(F)(F)C1(C)CC43C(=O)O1P(C1),False
CCCN1CCSC1=O,True
CC1CSCCN1CC1CCCC11OCCO1,True
CCN1CC2CCCC12C1C2C11CC11CC1C2=O,True
C(Br)=CC(Br)=C(Cl)Cl,True
CCC(=O)N1CCO[C@H](C1)C(O)=O,True
CC(=O)NCC1=CCOCC1=O,True
C1CS(=O)(=O)CC1Br,True
CC1(CCCC1)C1(=O)N2CCC3(CC3)CC2C1=O,False
C(COCC(Br)C)=C(C#N)C#NC#CC=N1NC(=O)CS1(=O)=O,False
CCCN1CCCCCCC1=O,True
C(=C)CNC1=NCCCC1=O,True
CC1CSCCN1CC=CCl,True
C1CC(=O)NC(=O)N2CCS(=O)(=O)CC2C2CC223CC22CC2C3C11OCCO1,False
C(=O)OCCCl,True
C(=C)CN1CCN(CC1)C1CCNC1=O,True
C1CCCC1N1CC[C@H]2CCCC=C2C1C1CC2CCC1C21OCCO1,True
CC1CSCCN1C(=O)CC1#NCCCC1=O,False
CC#CCN1C(=O)CCCCC1=O,True
C1CCC(CCC#C)N1S(=O)(=O)N1CC2CCC1C2C(=O)N1CC2CC1CO2,True
CC(=O)N1CCC11CCC1C(=O)N1CCS(=O)(=O)CC1C1CCC1C1C2C11CCOCC1CC21CCO2CC12Cl,False
CC1(CNC(=O)NC2C3C2)CC11CC1C12CC1C1CC1C21CCC1C3(F)F,True
CC1NCN(CN2CCCC2=O)C1=O,True
CCCN1C2CCCC1CCC2=O,True
C(=C)C1N2CCCC(CNC3CC3)C2C#NC1N=C=O,False
C1(CNS(=O)(=O)CC2CC2)CC1OC1COC1CN1CCCC1=O,True
C(=C)CNS(=O)(=O)N1CC2CCCC12C(O)=O,True
C=C1CC2#CCCCC2=N1C1COC(=O)N1CC1(CC1)C#NC=CN1C(=O)CCCC1=O,False
C1C=C2(C1)CC1CCC2C1(Cl)Cl,False
C=C1CCN(CC(=O)N2CCNC2=O)C1=O,True
CCC12CO34C5CN1C(=O)C1CC11CC11CC11CC1C5CCC32C#N4C(=O)ON1C(=O)C2CC2C1=O,False
CCC(=O)N1CCCC(C1)C1#NC2CCC1C2=O,False
CC1(CN2CCC2)CC11COC11CC11CC11CC1(F)F,True
C1C(CNC(=O)C2CC2[N+]2CC2)CC11CCC1C#NN1CCO2CC1C#N2C1CC1C1OCCO1,False
C1=C(Cl)CN(CC2CNCCO2)C(=O)C1=O,True
C1(CCC2CC1)C1CCCN1C2=O,True
CC1CN(CC2CCCCO2)CCO1,True
C1=CCCN(CC2CNC(=O)O2)C1=O,True
c12cccc3nnc4ccccc14c23c1ccccc1Cl,False
Cc1ncsc1-c1ccc(F)c(Cl)c1Cl,True
CCC12CCC3C1OCC2C3=O,True
S(=O)(=O)C1COCCOC1C1C2C11CC1C21CC1F,True
CCNC(=O1)CC2NC(=O)CC2C1=O,False
CC1NCCN(C2CCCCCC2)C1=O,True
C12CC3CC(CC(C3)C1)C2=O,True
CC1CCCCC1NS(=O)(=O)C1C2COCC12C1CC1C(F)(F)F,True
CCOC12C3CCN(CC#N)CC31C#N21C#NC2#NCCC2C1=O,False
CC(=O)N1CCC(CC1)NC(=O)CC1CNCCO1,True
CC1NC2CCC=C2CCC1=O,True
C[C@H]1CCCN1C1CC2CS(=O)(=O)C1C2=O,True
S(=O)(=O1)N2C3CC45CNCC34C2C15C1#NC2CCOCC2C1=O,False
C1CCC(CC1)NS(=O1)(=O)C2CCOCC2C1=O,False
CC12=CS3C4=NCCN14S(=O)(=O)C23C#NC=O,False
CCN1CCN(CC1)C1CCC11OCCO1,True
CC(=O)NC(=O)N1CCCN2CCCC2C1=O,True
CCC=C1C2CCCCCCCCCC1S(=O)(=O)C1CCOCC1C2=O,True
CC(=O)N1CC[C@@H](N)C1=O,True
CC1CCN(C1)S(=O1)(=O)CC2=CCCCC2C1=O,False
C(=C)CC(=O)NN=C12CCOCC1C1CC1C2=O,False
C1C2(C3C4CC4)CCCS(=O)(=O)C2C11CC11CC1C3=O,True
CCC(=O)NCC1CCC(O1)C(O)=O,True
C(Cl)=C1C[C@@H]2CCC[C@H]2O1,True
CCN1CC2CC3CCCCC13C1CC11CC11CC11CC1C2=O,True
C1(C#N)C2CCS(=O)(=O)C2C11CCC11OCCO1,True
C1[C@H](O)[C@H](Br)COC1Br,True
C1CS(=O)(=O)CC1OC1COC1(Cl)Br,True
C1(CCC(F)(F)F)CCC1=O,True
CC1(CCCOC1)C1CCOCC1C1CC1(F)F,True
S(=O)(=O)N=C1=S2CCCCC121C2C3COCC232C3CC33CC3C22CC2C1=O,False
C(=C)CN1CCC(Br)(C1)C#NC1CC1(Cl)Cl,False
C1CCCCC1OCCOCC1CC112CC1CO2,False
CC1(CN2CCS(=O)(=O)C(F)C2234C)C11CCC1C15CC1(COC5)C1CC11CC1CC2C4C31OCCO1,False
C1(=C)CNC2=NC3CCCCC23N1C#NCOC1CCCCO1,False
Cc1cccc(-c2ncccn2)c1C#Nc1ccccc1Br,False
CC1(CCl)CC2CC2C11OCCO1,True
CC(C1N2CCCC2=O)C2CCOC12C1CC1(Cl)Cl,True
CC1C2CN(CCN3CCOCC3)CC11CCCC1O2,True
CC(=O)NC12CCCOC1C1C3C11CC114CC1C31CCCC1C24OCCl,False
CCC(=O)NCCC1=CC2CCC1C2=O,True
C1C2(CCO3CC2)C(=O)N(CC=C)CC=C32CCOCC2OC1=O,False
C(CN1CCCCC1=O)C=O,True
C(=S)C[C@H]1OCCN1C(=O)CN1C(=O)NC2(CCCCC2)C1=O,True
CCCC1C(=O)N2CCCNC(=O)C2C(=O)C2CC22CCCC2C1=O,True
C(=C)CNCC1COCCO1,True
C(=O)C1(CCCCC1)NC(=O)CC(F)(F)F,True
CCC1CCC2(CCOCC2)O1,True
CC1(CC1)N1C(=O2)CC3CCCCCC3N2C1=O,False
C1C(=O)NCC2(O)C3CC22CC2C3(C)C1C1CC1(Cl)Cl,True
CC=CCNC(=O)C1C2CCCC2C1=O,True
CCC1CCCS1(=O)=O,True
C1CCN(C[C@@H]2CCCO2)C1=O,True
CCCCN1C(=O)CNC1=O,True
CCN1CCOCC11CCC1=O,True
C12CCCC(CN=NC3CCCO3)C1C2=O,True
C1C2CCN(CC3CCC3)CC21O,True
CCC(=O)NCC1CCNC1=O,True
CC1CN(C1)C(=O)C1CCCCO1,True
CC1(CCCCC11)C2CCC3CCCC23C#NO1,False
CC1OC(=O)CC11CCCOC11CCC1(F)F,True
CS(=O)(=O)CC1CCCO1,True
CC1(CCC11)NC(=O)C2CCC3CCCC3C2C1=O,True
CCOC(=O)N1CCNC(=O)CC11CC2CCC1C2=O,True
C1CCC2CCN(CC2)S(=O)(=O2)N3CC4CCCC34C12C#NC(=O)NC1C2CCC11CC1C2=O,False
c1cnccn1CCc1ccccc1Cl,False
C1CCCN(CCCC=C)C1=O,True
CC1CCCC(O1)C(Cl)(Cl)Cl,True
C1C2CCC(C2)C(=O)NC1=O,True
CCCCCOC1CCNCC1C1COCCO1,True
C1CC2(CNC2)C11C(=O)CCC1=O,True
CC1(C2N3CCS(=O)(=O)CC3)CCCCC1C1C3OCC21C31OCCO1,True
C(=C)CNC1CCCCNC1=O,True
CC1CCCCN1CC1C2C11CC11CC1OCC2=O,True
c1c(Cl)cc(Cl)cc1-c1ccccc1Br,True
CCC1CCN(C1)S(=O)(=O)C1CCC1C(=O1)N2CCO3C4C2C25CC22C67C8SC6C2C58C17C#NC4(C)C1CC2CCC1C2(C)CC3=O,False
C1=CC(=O)C2(NC1)C=CC2=O,True
CCC(=O)OC1CCS(=O)(=O)C1Br,True
C[C@H]1CCCN1C1CCCC2=C1C1CCCC21C1CC1(Cl)Cl,True
S(=O)(=O)C1CCOC1=O,True
C1COCC1N1C(=O)CCC1=O,True
C(CN1CCCCCCC1)CN1CCCC1=O,True
CCC(=O)NC1CCN(CC1)C1CC11CCOCC1C1CCCO1,True
c1n[nH]c(C(F)(F)F)c1-c1cccc(Cl)c1Cl,True
CC1(COCC=C)C2CCC1C2C1CO1,True
CC(=O)N12CCC11C34C5CC1C2C35C1CCCC1O4,False
C=C(Cl)C(=O)C(Br)=C(Cl)Br,True
CCC(=O)NC1CCSC1C1CCCCC1=O,True
CC1(CCSCC1)OC1C2COCC12C1C2C11CC11CC1C21C23CC1C1CC2C1(Cl)C3(Cl)Cl,True
C=C1CC2CCCCC=C2S1(=O)=O,True
CC12CC(C1)CN2CCC1#NCCC1=O,False
CCC1CCCCN1C(=O)C1CCCO1,True
CC1(CCCC1)OCCOC1CC2CCC1O2,True
C1COCC1NC(=O)C1CCCCS1(=O)=O,True
S(=O)(=O)C1CC2CC11CCC2C1C1CCOC1=O,True
CC(=O)NCCC1CC(=O)NC1=O,True
C1(=C2)CNC34C56CC=C7C35C(=O)N4C3CC3(Cl3)CC2CC1C6C3OCC#N1OCC(=O2)N7C12Cl,False
C12CC3C4C(C11)CC(CC(=O)NS(=O)(=O)C3)(C(=O)N2)C2=C4N3CCOCC3(C2)OC1=O,True
C(C#N)C1CCCN(C1)C(=O)C#CBr,True
CC1CCN1C(C1CCC2C1)C1CC11CC11CC11CC1C#N2CC#NCC1=CC2CCC1C2=O,False
CC1CCCOC1C12CC11CC1C2(F)F,True
CC(=O)C1CCCC1(F)F,True
CC1(CNC2CCSCC2)CCCCCC11CCOCC11OCN(C1)C1CCSC1=O,True
c1cccc(Sc2ncccc2C(=O)O)c1Br,True
CC1CCCCN(C1)S(=O)(=O)C1CC1C123CCC1CC2O3,False
CCCCCCN1CCC(CC1)N1CCCC1=O,True
C1=CCCN(C1)C(=O)[C@@H]1CCCCN1C(=O)NC1CCC11CC2CCC1C2=O,True
Cc1nncn1-c1ccccc1Cl,True
C(=C)CN1CCOCC11CCCC1=O,True
C1C2(CC3CS(=O)(=O)C3)CCCC2O1,True
CCN(C1C2CCOCC2)C23CC2C2CC2C3C11CCC1C(=O)C12COC3CC13C2=O,True
C1CCC2CN(CC12)C(=O)C1CC2CC3CCCCC13C(=O)NC1CCC11CCCCC1O2,True
C1CCN(C1)S(=O)(=O)N1CCC2CCC1C2=O,True
C(=C)CNCC1COCCO1,True
CC1(CCCCC1)C1C2COCC12C(F)(F)F,True
CC1CCSC1=O,True
C(=C)CN1CCC(CNCCC#N)CC1=O,True
CC1(C2CNC(=O)NCC3CCSC3)CC1CC1NCC22CC2C11CCC1C12CC1CO2,True
CC12(CC=C)C3C=CC1C1CC4C11C5C11CC1C41CC1C35C2=O,False
C(C#N)C1CC2CCC1O2,True
CC(=O)N1CCCNC(=O)C1C1CC2CC1C=C2C(=O)N1CC=CC1=O,True
CC12CC(C1)CN2C(=O)CC1OCCCO1,True
C(C#N)C(C1CCC1)C1CCC1N1CCNCC1=O,True
CCS(=O)(=O)N1CCN2CC3CC2C11C32CC22CC2C1=O,True
CC1CN(CC1CC#N)C1(=O)C2C3C2C2CCC3C2C1=O,False
CC(C1SCC(=O)NO)OCCCO1,True
CC12CCCCC1NS(=O)(=O)C1CC1C1CC11CCOCC1C2=O,True
CC1CCO1,True
C1CCCC(C11)C2CC(C=C2)C1=O,True
CC12(CCCCS(F)(=O)=O)CCSC1C21CC1C1C2C11CC113CC1C2(Cl)C3(Cl)Cl,False
CC(=C)CN1CCCS(=O)(=O)CC1C1CC1(C)C1CC1(Cl)Cl,True
CC1(CCCCC1)C1CC[N+]=CC1=O,True
CC1COC2CN1S(=O)(=O)C1CC1C1CC11CC11CC1C2=O,True
C1CCCN(CC2CCCO2)CC1=O,True
C12CC3CC(C1)CC(C3)(C2)C(=O)NC1CC2=CCCCC2C1=O,True
