isosmiles,valid
C1CC2CSCCCC21C#NC(Cl)=C(Cl)C(Cl)=CCl,False
CCC1CCCCN1CCOC(F)(F)F,True
CC1(CCCC1)C(=O1)OC2C3CC4CC3C=C4C2C1=O,False
CCCCCCCCCCCCl,True
CC1(CCC1)C(=O1)NC2C34CCOC22C5CC5C3C12C1#NC2CCCC12C#NC#NC=C1NC=C(N4COC(=O)C=CC=CO1)ClCl,False
CCC(=O)NCC(C1CC1)C1CC11CCC2CC1C1CCCC1C2=O,True
C1(C2CCC2)C2CCC2OC1=O,True
Cc1cnn(N)n1Br,False
CCC(=O)NCC12CCCC3(CCC3)C1O2,True
C(=C)CNC(=O)CC1COCC2N1C(=O)C1C3CC4CC(C3)CC1C4C1CC11CC1CC2=O,True
C1CCc2ccccc2N1CC1C2C11CC3C4CC1C313C24C(CCC1=NOC)C1CC1CC3=O,False
CCC#CC1CC2CCC1C2=O,True
CC1(CCCCC1)OCC1C2CCC2O1,True
C1CCC(CC11)NC(=O)C2CC3CC2C=C3C1=O,True
C(=C)CN1CCO2CCCC12C1CC2CCC1C2=O,False
CC1(CCCCC1)NC(=O)C1CNC1=O,True
CCC1CCCCN1C(=O)C1C2CC113CC4C1C24C3=O,False
c1[nH]ncc1C=O,True
Cc1cc(Cl)cc(Cl)c1Cl,True
C(=C)CN1CCOCC11CCC11CNC1=O,True
CC1(CNS(=O)(=O)C2CC2)CCCCC11CC2OCC1O2,True
CC1N(CC2CCSC2)C2CC2(C)C1=O,True
C[C@@H]1COCCN1C(=O)C1CCCS1(=O)=O,True
CCC(=O)N1CCC2(C1)CCC1CC2C#C1,True
CC1(CN2CCOCC2=O)CCC11C2C3OCC121C2CC2C3C1(Cl)Cl,False
C1=C(Cl)C(Cl)C(Cl)=C(Cl)C1Cl,True
C(=C)C(=O)N1CCNC(=O)C1(Cl)Cl,True
C1(CN2CC3CC3C2)C#NC1=O,False
C1CCN(CC=C(Cl)Cl)CC1Br,True
c1ccc(Br)cn1CBr,False
CC1CCN(CC1)S(=O)(=O)C1CC2CCCCC2C1=O,True
C(=O)[C@@H]1CCCN1C1CCCN2CC12F,True
CC(=O)NCC1CCCS1(=O)=O,True
CC(=O)NC1CCN(CC1)C(=O)CCl,True
CCCN1CC2CC2C1=O,True
CC1(CCCSC11)C2(O)CC3COCC23CC11CCCC1OCl,True
CC(=C)CN1CC(C1)C(F)(F)F,True
C1CCN(CC1)C(=O)C1CCCO1,True
CCN1CCC2(CCCC3C2)CC1C1CC2CCC1C2C3=O,True
CC(C[C@H]1CCCO1)CS(F)(=O)=O,True
C(=C)C1CCC(CC1)NC(=O)C1CC2CCNCC2C1=O,True
C1COCC1N1C(=O)C2CCC2C1=O,True
CCN1CC2C(C1)COC2=O,True
C1(Cl)CCC2(CC1)C1#NC3CC1C#N3C2=O,False
CC(I)CN1CCCC1=O,True
CCCC1(CCC=C)NC1=O,True
C(=C)CN=S1(=O)C2CC1C#NC21CC112CC11CC11CC1CO2,False
CC1(CN2CCC2)C2CCC1C2(Cl)Cl,True
CC1(CC2=CCCCC2)CCC1=O,True
CSCC=CCBr,True
CC1CCN(CCC2CCCOC2)C1=O,True
CC12CCC1CNC2=O,True
CC12CC(C1)CN2C(=O)C1CCN(CC11)C2CC22CC2C1=O,True
c1ccc(Cn2cccn2)s1-c1ccc(F)cc1Cl,False
CC=CCN1C(=O)N(CC#C)C(=O)C1=O,True
c1cccc(-c2ccccc2)c1Cl,True
CC1(CC2CO1)C134CC5CC(CC(C5)C1)C3(Br)C2(F)OC4=O,False
C(=C)CN1CCC(CC1)N12CC3CCCC13C#NC1CC1C2=O,False
c12c3ccccc3cc3ccccc13O2,False
CC1(CNC(=O)C2COCCO2)CCCC11CCOC1=O,True
c1ccc2cc(Br)ccc22c1CCC2C1CC1(Cl)Cl,False
CC(=O)NC1CC#C2C1C1C3C11CC1C2C3=O,False
CCCCNS(=O)(=O)N1CCOCC1C12CC1C1CCCC1C2=O,True
C(=C)CNC1=NCCCCC1=O,True
CC1(CCS2C1)C1CCC[C@@H]1O2,True
CC(=C)C1NCC(C2CC2)C2CC2C1=O,True
CC1CCC(CCS(Cl)(=O)=O)C1=O,True
CCN1CCNCC11CC2CCC1C2=O,True
CCOCCN1CCCSCC1=O,True
CCCC1CCCN1C1(=O)C2CCSCC2C1=O,False
CO1C(=O)C(Cl)N(Cl)C1=O,False
S(=O)(=O)CC1CCCO1,True
CC12CCCCN(C1)C(=O)NC13C4C5CCC1C5C1CC1C24C12CC45CC1C=C4C1C2CC5C1C3=O,True
C1CCCN(C1)C1(=O)C2C3C=CC2C13C12CC11CC1C2=O,False
C1(CS(Cl)(=O)=O)CCC1=O,True
C1(CNC(=O)C2CC2=O)CC2CC3C1C2OCCN3CC=CCl,True
CCN1CCCS1(=O)=O,True
CC12(CNC(=O3)[C@H]4CCCO4)CCOCC121OC11CC2CC1C1CC21C3=O,False
CCCCC1CCNC1=O,True
CC(C1N2C(=O)CCC2=O)CCC1=O,True
CC1(CN23CCOCC2COC3)CC1F,False
C1CCCN(CC(=O)NC(CC#N)C#N)C1=O,True
C1C2NCC11CC(F)(F)C1C2(Br)CBr,True
CC1(CNC(=O)N2CCCC22)CC11CCC1C1CC1C1CC11CC11CCC11C2OCO1,True
CC1(CNC2C3CCCO3)C3CCCCC13C=C2Cl,True
CC1(CCCC1)NS(=O)(=O)CC1CC1C1CC11CC11CC2CCC1C21CC11C2CC22CC2C1(F)F,True
CC1(CC2CCCCC2)CCCCO1,True
CC1(CCSC2C1)C13CC4C5CC1C4(Br)C2C53Cl,True
C1CCCC(CNC(=O)N2CCN(CC2)C(=O)CN2CCOCC2)C1=O,True
CC=C1CCCOC1C1CC2CC1C1=C2CC2C#NCCN12C1CCCCO1,False
C(=O)CCNC(=O)[C@H]1CCCO1,True
CCCN1C(=O)N(CC=C)CC2=C1CCC2=O,True
C1CC2N(CCC2C(F)(F)F)C(=O)C1Cl,True
CCN1CCC2(CCC2)CC1=O,True
CCCN1CCCC1C1CCC2C1O2,True
CC(C1CCCC1)OC1COC1(Cl)C(Cl)(Cl)Cl,True
CC1CN(CCO1)C(=O)C1C2COCC12C(=O)N1CCN(CC1)C=O,True
c1ccc(S(=O)(=O)Nc2cccc(Cl)c2)c2c1CCCC2=O,True
CCCCN1CCS1(=O)=O,True
CC1(CNC(=O)CC2CCCCO2)CC11CCC1N1C(=O)CC2(CCCCC2)CO1,True
CC1CCN(C[C@H]2CCCO2)C1=O,True
C1(CC1)C(=O)N1CCCC1CN1CCCC1=O,True
CCCC1CC(=O)C1OC1(=O)OC2CC2C23CC4CC(CC(C4)C2)C3C1Cl,False
C(=C)CN1CC#CC11C2CCC11CC1C21C2CC1NC2=O,True
CC1(CC1)N1C(=O)C23CC22C45CC2C3C14C1#NOC15C1#N2C3C4CC1C41(Br)C31C#NC#NC2=O,False
C1CCCCCC1C1CC2C=CC1C2(Cl)CBr,True
C1CCCC1C1COCCC1=O,True
CC1(CCCCCC1)OCC1CCOC1=O,True
CC(=O1)N23CCC45CCCC24C3C15Cl,False
CC(=O)NC1CCNC2(CCC2)C1=O,True
C1CCCCC1ON1CCOCC11C2CC3CC2C=C3S1(=O)=O,True
C1CN(CC(Br)C(F)(F)F)C2CC22CC2C1=O,True
CCCCCCN1C(=O)CSC1=O,True
CCC(=O)N1CC2CCS(=O)(=O)C2C1=O,True
C1CCCC2(CCC(=O)CC2)C1=O,True
CC1CCCN(CC2CCC2)C1=O,True
S(=O)(=O)NC1CCC11CC2CC1C21OCCO1,True
c1ccc(Cl)nc1C(F)(F)F,True
C1CCC2CN(CC12)C(=O)CCOCC1CCCO1,True
CCN1CCCN(CC1)S(=O)(=O)C(Cl)Cl,True
C(=C)CN1C2CCC11CNCC21C1CC112CC1COC21C2CCC11CC1C2=O,False
CC1(CN2CCC3(CCCC3)CC2)CCC1=O,True
CS(=O)(=O)N1CCCC2CCCCC12C(O)=O,True
CCCS(=O)(=O)N1CCCC1C1CC2CCC1O2,True
CCCC1CCCCI1C(=O)N1CCCC1=O,True
CC(=O)N1CCCO1,True
C1CCCN(CCCCS(Cl)(=O)=O)C1=O,True
CCC1CCS(=O)(=O)C1C1CC1(Cl)Cl,True
CC1(CN2CCC2)CC(F)(F)C(F)(F)C1(F)F,True
C1C(=C)C[C@@H]2CC=CC3[C@H]12C(=O)NC1CCOC(C1)C12CC1C1CC1CC3C21OCCO1,False
C1=C(Cl)C(=O)N(C2CCS(=O)(=O)C2)C1=O,True
CCCC1CCCO1,True
CC1(CCC2CC1)C1CC(F)(F)C1CC2(F)F,True
CC1(CC2CC2)CC2CCC11CC22CC2CC1=O,True
C(=C)C(=O)N1CC2CCC2(N)C1=O,True
C1=NCCN1C1CCC2CC2C1=O,True
CCCCCCl,True
C(=C)CN(CCN12CCCC1)C1CC3CC1C#N3N2CCC(F)(F)F,False
C(=C)CNC1CCOC2(CCCC2)C1C1C2COCC12N1CCOC2C1C1CC1C21OCCO1,True
CCN1CCCN(CC2CC2)CC1=O,True
S(=O)(=O)N1CCC2[C@@H](C1)C#NC2=O,False
CCN1CCN(CC2CC2)CC1=O,True
CCOC1CCN(CC1)C(=O)CN1CC2CC2C1=O,True
CC(=O)NC1CCS(=O)(=O)C1C1CCCC(C)(C)C1=O,True
S(=O)(=O)CCCNC1CC2CCC1O2,True
CC=CCN1C(=O)C2(F)CC2C1=O,True
CC1C2COC3C12C1CC2CCC1C2(Br)C3(Cl)Cl,True
CCBr,True
C1CCCN(CC(=O)N2CCOCC2)C1=O,True
CCN1CCN(CC1)C(=O)CCN1C(=O)CCC1=O,True
C(=C)CN1CCNCC1C#NC1CC11C2C11CC1C1CCC2C1OC(=O)CN1CCCS1(=O)=O,False
CCCCN1CCOC1=O,True
Cc1cc(Cl)ccc1Cl,True
CC1CCC(=O)O1,True
C1(CN2CCCC2=O)CC11CC11CC1C(F)(F)F,True
C1C(=O)NC2CC2C2C3C22CC22C4C2C11CC1C4C3=O,True
CC1C2CC11CCS(=O)(=O)C1C2=C=O,True
CCOC(=O)C1SCCS1=O,True
CCCS(=O1)(=O)N2C3CC4C335CCC33C25C14C#NC31OCCO1,False
CC(=O)N1CCCC1C1CCCOC1=O,True
S(=O)(=O)C1CCN(C1)C(=O)C1CCCO1,True
C1CCC2CN(CC12)C(=O)CC1CCC2=C11N(C3CC3)C(=O)C2C2CC3(CCC3)C2CC(Cl)C1=O,False
C(=C)CNC(=O)N1C2C3CCCC13C2C(=O)N1CCCC1=O,True
C12C(CN3C[C@H](O)[C@H](O)C3)CCCCC1CC21CCC11C2COCC12C1CC1(F)F,True
[C@H]1CC[C@@H](CC1)N1C(=O)CSC1=O,True
CC(=O)NCC1(CCO)CC1=O,True
C(=C)C1NC2CC(=O)N3CCCC23C(=O)NC2CCCC22CCOCC2C1=O,True
C(=C1)CN2CCCC2C2CC22CC2C2#NCCC2C1C1CC1(F)F,False
C=CC(=O)NCC1CCCO1,True
C1CCN(C1)S(=O)(=O)CC1=CC#NC11C2CC22CC2C1=O,False
CC1CCC(=O)CC11CCSC11C2CCC11CCC1C2OCCOCCOCCOCCOCCOCCOCCOCC#N1=CCC2CN3CCOCC3(C=O)COC(=O)C3CCCN4CCCCC34CC2C1(F)F,False
CC1(CCCCCC1)C(=O)OCC1C2COCC12C(F)(F)F,True
CC1CN(CCO1)C(=O)C1CC#CC1C1CC1C(=O)N1CC2=CCCCC2C1=O,True
CCOC1CCC2(CC1)OCCO2,True
CCC=CCC1CCOC1=O,True
CCOCC1CCCO1,True
C1C(=O)NC(=O)NC(=O)C11C2COCC12C(Cl)Cl,True
C1CCCCC1NS(=O)(=O)C1CCOCC1C1CC112CCC11CC1C2=O,False
c1ccc(-n2cncn2)cc1[N+]([O-])=O,True
CC1CCCCN(C1)S(=O)(=O)C1CC1(Cl)Cl,True
CCCN12CCCSCC1C1CC11CC11CC11CC1C2=O,False
CCCS(=O)N1CCOC1=O,True
CCC(=O)N1CCC2(CC2)CC1C(F)(F)F,True
CCC(=O)NCC1CNCC1Br,True
CCC(=O)NC1C2CCOC2C11CCC1=O,True
C1CCCN(CC2CCOC2)C1=O,True
C(=C)C(=O)NC1CCCN2CCCCC12C1CCC1(Cl)Cl,True
C1CCCC=C1Br,True
CCC1CCN(C1)C(=O)C1CCCCS1(=O)=O,True
C(Cl)=C1CCCCCCC1=O,True
C1(CC(=O)C2CCOC2)CCC1(Cl)Cl,True
C1CCC(=O)C=C1Br,True
CC(=O)N12CCOCC1C#NC2(Cl)Cl,False
CCN1CCCN(CC2CCCC2)CC1=O,True
CC(=O)NCCCN1CCCCCC1=O,True
CC1CCCCN1S(=O)(=O)CC#N1C2CC2C2CC22CCC3C2C3C#NC1=O,False
