isosmiles,valid
C(Cl)=CCN1CCCC2(CCC=CC2)C1=O,True
CC1(CC2CO1)C1C3CC114CC1C31C24C(=O)NC2CCOC3(CCC3)C2C2#NCOCC21C#NC#NCN1CCCCC1=O,False
N1CCCC2(C1)OCCO2,True
CCC(=O)NC(=O)N1CC23C=CC1C21CCC11CC1C3=O,True
CC1(CNC(C2CC2)C2CC2)CCCC11CC2OCC1O2,True
CC1CCCCN(CC2CCOC2)C1=O,True
CC1(CCCCC1)NC1CCCC1=O,True
C1CCCC2(CCCC2)C1=O,True
S(=O)(=O1)NCCNC(=O)C1(Cl)Cl,False
CCC1CCCS1(=O)=O,True
[C@H]1CN(CCN1)S(=O)(=O)CC1CCCCO1,True
CCN1CCS(=O)(=O)CC1CC(O)=O,True
CCN1C2C3(C1)CCOCC3CC2=O,True
CCOCCN1C(=O)C2CC3C4COCC34C2=S1(=O)=O,False
C(=C)COC1CCCCC1C1NC2CCSCC2C1=O,True
CC(=O)N1CC2CCCC12C(=O)N1C2CN(CC(=O)N3CCCC3)CC1C1CC11CCCC1C2=O,True
CC12CC(C1)CN2C(=O)C1C2CCCC12C(=O)NC1CCSCC11C2CC22CC2C1=O,True
c1nn2c(C(F)(F)F)c3ccccc3n2C1c1ccc(Cl)cc1Cl,False
C1(CCOCC1)C(=O)N1CCC[C@H]CN1C(F)(F)F,True
C1CC23CC(C1)C2C#NC3=O,False
CCN1CCC(C1)N1CCCCC1=O,True
C1C2CCC1C1(CCCCC1)C2=O,True
c1ncc(-c2csco2)cc1-c1ccncc1Cl,False
CC1(CN2CCS2(=O)=O)CC1(F)F,True
CCN1CCN(CC1)C(=O)C1CSCN1C(=O)NC1CCCC11CC2CCC1C2=O,True
CC=C1CCCCCCCCCCC1S(=O)(=O)Cl,True
C(C1C2CCCC2(F)F)C#CC2CC22CC1C#N2Br,False
CC12(CC3CC4C5CC3)C3CCCC13CC251OCCC112CCC1C4CO2,False
C(=C)CNS(=O)(=O1)CC2CCCN2C(=O)C2C3CCCC23C2CC2C1=O,False
Cc1s2cc(-c3cc(Cl)ccc3O2)C1=O,True
C1=CCCN(CCNCC2CC2)C1=O,True
CC1C(=O)N2CCOCC2C(=O)N2C3CC3C34C5CCC3C15C24C#NC(=O)N1CCCC1=O,False
CCC(=O)NC1CCCCNC1=O,True
S(=O)(=O)C1COC(CO)C1C12CC1C13CCC2C1C1OC31C(O)=O,True
CCCC(=O)NC1CCCC2CCC1C1CC1C2=O,True
CC(=C)CN1CC2C3CCC(C3)C2C1=O,True
CCC1NC(=O)NC1=O,True
c1ccc(-c2nc(CCl)so2)cc1Cl,False
CC1(CCOCC1)C1CCOC1=O,True
C1CCCC(C1)C(=O)N(CC=C)C1C=CS(=O)(=O)C1=O,True
C12C(CN3CC4(CC4)C3)CCCC11CCNCC1C1CC11C2C2CC1CO2,True
C(=C)CN1CC[C@@H]2(C1)OCCO2,False
CC1(CCCC1)C1CSCCO1,True
CCN1CCCC2CCCC12O,True
C(CCl)C1CC2CCC1C2(F)F,True
CC1(CCCCC1)NC(=O)C1CCCCO1,True
CC(C1NS(=O)(=O)CC2CCOC2)CCCCC1OCC1=CC2C3CC1C3(Cl)C2(Cl)Cl,True
c1cccc(-c2nn[nH]n2)c1Cl,True
CC1(CCOCC1)C12CC11CC1C1C22CCC2(Br)C1(Cl)Cl,True
CC1#CCC23CC4CC2C=C4C1(Cl)C3Cl,False
CC1CCCN(CC2CCCOC2)C1=O,True
C(=O)[C@@H]1CCCN1C(=O)C1CC2CC3CC2C1C3=O,True
CS(=O)(=O)NCC1CCCCO1,True
CC1(CCCCC1)N1CCCS1(=O)=O,True
S(=O)(=O)NC1C2CC3C2C11CC1C31CCOCC1OCCOC1CCC11OCCO1,True
CCC(=O)N1C2(CC2)C#NCC1=O,False
C1CCC(CC1)NC(=O)C1CCSCC1C(=O)N1CCCC1C(O)=O,True
C12CC3CC(C1)CC(C3)(C2)C(=O)NC1CC2OC3CCOC3C1C2C(O)=O,True
CC1CSCCN1CCN1CCCCCC1=O,True
CCC(=O)N1CCS(=O)CC11CCC1C(O)=O,True
C(Cl)COC1CC2CC1C#N2CN1CCOCC1=O,False
Cc1cnn(-c2ccccc2Br)c1S(=O)(=O)c1ccccc1Cl,True
CC1CCC(F)(F)CN1C(=O)C1CNC1=O,True
S(=O)(=O)NC1=SCCS1(=O)=O,True
CC(=O)NC1CCCC2(CC2)C1=O,True
C(=C)CNC(=S)N1CCN2CCOCC2C1=O,True
C1COCC1OCCOC1CC2CCC1C2(Cl)Cl,True
C1CCC(CC1)N1CC2CCC1C1CSCC#N21C(=O)NNC(N)=O,False
C1CSC2C=CC1C2=O,True
CCS(=O)(=O)N1C2CCCCC2CC1=O,True
CC1(C2C=C)CC=C3C11C4C5CCC1C5(Cl)C234,True
CC1(CCO2CC1)C1C3C11CC11CC1CC3C2=O,False
CCNCC1COCCO1,True
CCOC1CCN(CC1)C(=O)[C@@H]1CCCC[C@H]1C1(=O)N2CC(O)C(C)(C)C2C1(F)F,False
CC(=O)N1CCC112CCC11CC34C5CC1C34C25C#N1NC(=S)NCC1=O,False
CCOCCNC(=O1)CC2CC2C1=O,False
C1(CCCC1)C(=O)N1CC2(C1)CC1COC2C1=O,True
Cc1cccc2ccsc12CBr,False
C1CCCC(C1)C1OCCO1,True
S(=O)C1CC2CCNCC2C1=O,True
C1(CN2CCCSCC2)C2CC22CC2C11OCCO1,True
CC1(CCCCC1)OCC1CCOC1=O,True
CCN1CC2CC1CS2(=O)=O,True
C(=C)CNC1CCCNC(=O)C1=O,True
CC1(CCOC1)C1CCS2CC1CC21OCCO1,True
C1C2CCCN(CC=C(Cl)Cl)CC21C(=O)NC1CC2CCC1C2(Cl)C(Cl)(Cl)Cl,True
CC1(CCOCC1)NC1CCCCCC1=O,True
C1C2CCN(CC2)C(=O)CC2C3CC22CCCCC2C13C#N1C2CC3C4CC2C3C14C(F)(F)F,False
c1nc2c(ncc(Br)c2=O2)cs11CCCC1C1#NC3CC3(C)C1C(=O)OCC(Cl)CC21c2ccccc2-c2ccccc21Cc1ccc([N+](=O)[O-])cc1C(F)(F)F,False
C1CCN(C1)S(=O)(=O)C1(Cl)CC1C#NC1CC112CC11CC1C2=O,False
CC1CCCN(C1)C(=O)CCN1C(=O)NC2(CCCC2)C1=O,True
S(=O)C1CCC2(CC1)OCCO2,True
NC(=O)CCCCCl,True
CCCCCNC12CC11CC1C2C1CC1C1C2C11CC11CC1C2=O,True
C1=C2CC3CC2C=C3C1=O,True
CC1(CCCC1)C(=O)NCC1CCCO1,True
C1CCCS(=O)(=O)CC11CCC112CC3CC(CC(C3)C1)C2OC1CCOC1=O,False
C1CCCN(C1)C1CCCSC1=O,True
CC(=C)C1CNC1=O,True
CC1(C2COCC1)C1CCCOC1C2(F)F,True
CC#CCOC1C2COCC12C1CCC1(Cl)Cl,True
C1CCC(F)(C1)C(=O)N1CCC2(CCC2)C1C1CC11CC11C2COCC12C1CC11CCO2CC1CO2,False
CC(=O)N1CC23CC4C5C4C2C1C35C(=O)N1CCNC(=O)CC11CCOCC1C12CC1CO2,True
CC1(CNC(=O)C2CCSC2)CCC11CCOCC1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCBr,True
C1COCCC[C@@H]1Cl,True
C1CCS(=O)(=O2)NC3CS(=O)(=O)C3CC2CC11CC2CCC1C21OCCO1,False
c1nnc(-c2cc3ccc2)c2sc(Br)cc12c1ccccc1O3,False
CC(=O)NCCC(=O1)N2CC3CCC22CC4OCC2CC34C(=O)N23CC45CC22CC1C3C42C(Br)=C(Br)C5=O,False
CC1OC(=O)CC1CC1CCCCS1(=O)=O,True
c1ccnc(Cl)c1-n1cccc1Br,True
C(=C)CN1CCNCC11CCCCC11CCCCC1=O,True
CCS(=O)(=O)N1CCCS1(=O)=O,True
CC1(CCCCC1)NC(=O)C1CCCCO1,True
CC1(CCOCC1)N1C(=O)C2C3CCCC23C1=O,True
C1CCCC(C1)C(=O)N1CCCC1CC1CC2CCC1C2=O,True
C1CCCC2CC1CC13CC114CC1C3C24C#N1OCCO1,False
c1nc(Cl)n2c(n1)SCC2C#NC1CCCCC1c1ccc(Cl)cc1Cl,False
C1CCN(C1)S(=O)(=O)CC1CC1(F)F,True
C(=C)CNC(=O)C=C1CCC1(Br)Br,True
CS(=O)(=O)N1CCSCC1CC1CC1C(O)=O,True
CC(=O)NC(=O)N1CC=CC1=O,True
CC1CC(=O)C=C11CCCC2CC3=C1CCC1C3C(F)(c3ccc4cc3)CSC1CC24Cl,False
CCCC(=O)N1CC2CC3CC2C1C31OCCO1,True
CCN1CCCC2CCCCC12C1COCC11OCCO1,True
C(=O)C1CCC(CC1)NC(=O)C1(CC=C)CCC1=O,True
C=C(c1cnc[nH]1)C(=O)C(=Cc1ccco11)C(=O)C(C2#N)=C(Cl)c3ccccc3S2c2c34cccc21c=S1c2ccccc232cc14COCO2,False
S(=O)(=O)NC1CCN2CCCC12C1C2C113CC1C1CC114CC1C3C24C1CC112CC1CO2,False
CCN1C(=O)C2CC2C1=O,True
CC(=O)N1CCCOCC1=O,True
CC1(COCC=C)OCCO1,True
C(=C)CNC(=O)CBr,True
C12CS(=O)(=O)CC1OCC13CC114C5CC1C2C4C53Cl,False
C1C(CN2CC3(CC4C3)C2)C2CC2C11CCC11C2CC22CC2C112CC3C1C4OC3C21CCOCC1OCC1OCCO1,False
S(=O)(=O)NC1CC2CC11CCOCC1O2,True
C(=C)CNC(=O)C1CC1(Cl)Cl,True
CC(=O)N1CC(=O)NC(=O)C1C1CCCCC1=O,True
CCN1CCCN(CC2=CCCOC2)CC1=O,True
C1=C(CC(=O)N1CC1C#N)C2#NC3CC2C2=C3NN=S2NC1=O,False
CCCC1CSCC1=O,True
S(=O)(=O)CCC1=CCC2CC1C2(Br)Br,True
CCC(=O)NCCCN1CCCC1=O,True
CCC(=O)N1CCN2CCCCC2C1=O,True
CC1C2CCC11CCCS(=O)(=O)CC1C2=O,True
CC1(CSC2CCCCC2)CCCC1=O,True
CC(=O)C1CCCCS1(=O)=O,True
CCC(=O)N1CCS(=O)(=O)C2C1OC1C34OC1C1CC11CC11CC11C5C1C31CC2C4C51C(F)(F)F,True
CCCCCN1CCCCCC1=O,True
NC1CCN(CC2CC22)CC11CCC1C2=O,True
C(=C)CN1CCC2(CCCC2)CC1=O,True
S(=O)C1CS(=O)(=O)C1(F)F,True
c1cc2nn1-c1csc(-c3ccccc3)n1c2Cl,False
C(=C)C(Cl)(Cl)S(Cl)(=O)=O,True
CCNC1CC(=O)N2CCOCC2C1=O,True
CCC1CCCCN1C(=O)NC1CC2CCC1C2(F)F,True
C1CCC2CC(CC=C)C12C1C2COCC12C#N1C#NC2C3CC2C1O3,False
S(=O)(=O)CC1OC(=O)CC11CCN(CC1)C1CC1(F)F,True
C1C2(CNS(=O)(=O)N3CCCC3)CCC22CC2C1(F)F,True
C1COCC1O1CCOC2CC34CC225C3OCC12C45C#N1C2CCCC3C12OC(Cl)=COCCO3,False
CC12(CN345CCN(Br)CC3)CCCC1CC21CC1CC41CC1O5,False
CC(=O)NCC1COCCO1,True
CC(=C)CNC1CCCCCC1=O,True
CCCC1COCC2C3COCC23CCO1,True
CC(=O)N1CCOCC1C(=O)NC1CC1C(F)(F)F,True
CCN(CC1CCCCC1)C1C2CCC11CC1C2=O,True
CC1(CCCC1)OCC(=O)N1CCC1C(N)=O,True
C1CCN(C1)C1(=O)C2C3CCCCCC3N2C1=O,False
CCCCNC(=O)C1CCCCS1(=O)=O,True
CCN(C1CC1)S(=O)(=O)C1C2COCC1C13CCC1CC3C21CCCC11C2COCC12C(F)(F)F,True
CCC#N1C2CC3CC3C2C1=O,False
C(Cl)=CCN1CCC2(CC2)C1=O,True
S(=O)(=O)N1CCS(=O)(=O)CC1N=C1=SCCS1(=O)=O,False
CCCNC(=O)C1CCCCS1(=O)=O,True
CCSCC1COCCO1,True
S(=O)(=O)C1CCNC1=O,True
CC(=O)NCC1CCN2CCCCC2C1=O,True
Nc1ccncc1Br,True
CC(C1CCCO1)C1CCCO1,True
CC1(CCOCC1)NC1CC2CC1C#NC2=O,False
C1(C2CCC2)C23CCC22CC2C3C1=O,True
CC1CCCN(CC(=O)NC(=O)NC2CCS(=O)(=O)C2)C1=O,True
C1C2CCC(=O)CC2(F)C1=O,True
CS(=O)(=O)NC1CCOC(C)(C)C1C#NC1CC11CC1F,False
C12=CCCN(P(=O)(Br)Br)[C@H]1O2,True
C1CCCN(CC2=CC2)C1=O,True
C[C@@H]1CCCN1S(=O)(=O)CC1=CCCC1C1(Cl)C(Cl)(Cl)C(C#N)C1Cl,True
CCC(=O)NCCCN1CCCC1=O,True
C1C(COC2COCC2=O2)C3C1OCC3C1C3C11CC114CC11C33CCC3C24C1(Cl)Cl,False
CCNC1CCCC11C2C3CCC12C=CC3=O,True
C=CC1COP(=O)(O)OC1=O,True
C(C1S2CC(=O)N1)C1CC11CC11CC1C21CCC11C2CC11CC1C21CC1(Cl)Cl,True
CC1(CCCCC1)NS(=O)(=O)N1CCCC1C#NC1CC2CCC1C2=O,False
CC(CC1CC1)C1CCOC1=O,True
CC1CCCN(CCC2CC2)C1=O,True
CCC1CCCCN1C12CCS(=O)(=O)C345C1C1CC11CCOCC1CC3C2C45C(=O)CN1CCCC(O)C1OC(C)=O,False
C1(=C)CN2CC3OCC=CC3C2C1N1C(=O)C2CC=CCC2C1=O,True
CCNC1(=O)NC2CS(=O)(=O)C=C2C2CC2C2CC3CCC2C3C2CC2C1=O,False
CC1(CNC2CCCCC2)CCCCC11CC2OCC1O2,True
CCSCC1CCCCO1,True
cn1c(-c2ccccc2)ccc1Cl,False
C(=C)CNC(=O)NC1CCC11C2COCC12C1C2C11CCOCC1CC2F,True
CC(=O)N1CCC11C2CCCC12C12CC11CC11COC11CC3CC1C31CCC3C1C2OC3=O,True
C1CN(C1)S(=O)(=O)N1CC2CC3C1C2C#NC3=O,False
CCN(CC1CC1)C1COC1(Cl)Cl,True
C1COCCN(CC2CC2)C1=O,True
CC1CCCS(=O)(=O)C1C(F)(F)F,True
C1CCC(CC1)C(=O)N1CCN(CC1)C1CCOCC1C(=O)N1CCCC1C1CCCO1,True
CCBr,True
